customer_id,age,month_income,debt,finance_buy,loan_count,is_overdue
8045,37,23936,24117,4,10,0
8046,36,31803,14740,9,2,0
8047,49,32164,3641,4,7,0
8048,52,8673,656,1,3,0
8049,44,33559,15609,6,12,0
8050,38,5157,19535,7,14,1
8051,55,19965,4110,4,9,0
8052,34,3795,11214,7,7,1
8053,35,14389,7207,5,14,0
8054,32,21267,15869,3,13,0
8055,49,14559,306,6,12,0
8056,53,16490,8896,7,9,1
8057,56,9044,20876,8,5,0
8058,52,12001,8869,4,2,0
8059,38,30509,11104,8,11,0
8060,30,30844,12185,7,9,0
8061,31,32444,8402,0,1,0
8062,29,24604,20878,7,0,0
8063,42,30560,1396,7,11,1
8064,34,3572,3460,6,3,0
8065,26,4206,4353,0,7,0
8066,27,19283,18546,5,3,0
8067,51,16096,12621,1,7,0
8068,52,32550,10472,5,12,0
8069,38,22464,7676,10,7,0
8070,32,5460,4544,1,10,0
8071,41,29317,3148,1,0,0
8072,30,23389,12272,6,12,0
8073,23,7925,827,10,5,0
8074,58,21997,2655,9,10,0
8075,22,4715,10337,0,14,0
8076,25,17439,23095,4,9,1
8077,57,24629,12749,0,7,0
8078,46,4569,8691,8,7,1
8079,24,20060,10870,4,0,0
8080,30,16232,9253,4,7,1
8081,43,13025,24248,3,12,1
8082,44,17605,7525,2,8,0
8083,33,5513,13553,7,10,1
8084,31,11992,21554,6,13,0
8085,55,12333,3496,8,5,0
8086,31,19225,22478,5,12,0
8087,51,32787,4222,0,6,0
8088,43,16923,18373,4,5,0
8089,27,22436,10716,4,4,0
8090,23,5031,22963,6,0,0
8091,51,20892,21888,9,1,0
8092,23,12302,4180,0,9,1
8093,53,7329,1382,0,1,1
8094,37,20296,14362,5,10,0
8095,33,24627,4167,5,8,1
8096,22,8322,19550,8,5,0
8097,29,4055,19019,2,2,0
8098,34,34076,5545,11,2,0
8099,36,27014,21593,4,13,1
8100,29,10107,15581,4,9,1
8101,31,8670,15953,0,9,0
8102,26,15381,9427,5,1,0
8103,40,16833,10822,3,6,0
8104,59,21134,21766,11,13,0
8105,32,10575,3983,5,0,0
8106,41,14363,17789,7,0,0
8107,41,25771,24121,7,13,0
8108,42,31729,6200,2,9,0
8109,39,6012,14761,8,2,1
8110,31,22812,22126,10,0,0
8111,55,14754,23095,3,12,0
8112,47,25847,18268,0,10,0
8113,51,8138,13319,8,13,1
8114,30,27932,15590,4,2,0
8115,52,25644,13497,7,14,0
8116,25,24639,21556,6,11,0
8117,27,19198,2184,4,8,0
8118,35,7391,22701,7,6,0
8119,25,15812,7003,0,12,1
8120,47,16412,8410,10,8,1
8121,38,26931,7430,3,6,0
8122,40,10322,4350,4,10,0
8123,27,12809,24845,3,13,0
8124,50,29199,13898,5,8,0
8125,32,8224,6367,8,10,0
8126,37,29241,21083,11,12,0
8127,51,10951,9378,0,2,0
8128,46,16837,1733,9,6,0
8129,32,14391,12988,10,5,0
8130,28,15688,19351,1,1,0
8131,47,12787,16456,0,5,0
8132,43,4989,21377,6,2,0
8133,46,30362,6117,1,1,0
8134,40,28104,24269,8,4,0
8135,52,5604,5042,7,4,0
8136,47,34269,8061,9,10,0
8137,57,30771,17014,0,1,0
8138,44,21791,11034,2,2,0
8139,34,3063,21987,5,7,1
8140,46,15152,877,10,14,1
8141,23,22196,20677,2,4,0
8142,23,14013,9642,8,7,0
8143,37,7027,2540,11,9,1
8144,30,17959,81,9,3,0
8145,49,3101,17715,9,3,0
8146,34,34280,9914,1,12,0
8147,56,30924,7955,5,5,0
8148,34,14490,15923,1,9,0
8149,52,30670,14836,2,10,1
8150,42,30467,16740,11,13,0
8151,53,19056,9511,9,13,0
8152,55,6135,579,11,14,0
8153,29,20564,12587,8,4,0
8154,23,33490,645,8,4,0
8155,59,8509,15702,1,8,0
8156,53,34892,6263,7,5,0
8157,49,30462,15928,2,13,0
8158,58,26914,10823,1,14,1
8159,22,5728,8499,10,2,0
8160,31,10631,233,9,10,0
8161,25,13884,17418,7,3,0
8162,56,27974,12930,2,8,1
8163,31,19788,15246,7,5,0
8164,32,5873,6017,5,10,1
8165,35,18491,5121,0,13,0
8166,59,6268,15096,1,7,1
8167,33,22078,1735,1,10,0
8168,38,13274,4277,6,6,0
8169,37,21851,941,5,11,0
8170,56,32048,349,1,0,0
8171,23,18758,1405,0,0,0
8172,32,23699,7464,4,9,0
8173,24,21305,13508,10,13,0
8174,50,6959,11819,1,6,1
8175,39,26224,1545,9,12,0
8176,41,29116,20704,9,1,0
8177,35,16894,18130,5,8,0
8178,55,29965,7896,1,13,0
8179,52,7848,17738,10,11,0
8180,39,33558,11824,8,9,0
8181,51,30039,7330,11,11,0
8182,46,27007,4288,4,8,1
8183,40,22752,21150,6,13,0
8184,29,14177,22341,3,11,1
8185,49,18690,12236,11,1,0
8186,29,27256,6835,1,8,1
8187,52,34726,2585,2,8,1
8188,24,3679,21091,4,9,1
8189,24,26890,900,0,5,0
8190,43,20131,13934,11,4,0
8191,38,30429,19725,3,9,1
8192,57,20705,24078,3,1,0
8193,38,27311,16511,1,5,0
8194,35,23132,18059,8,10,0
8195,30,34031,18161,5,8,0
8196,51,18942,5165,8,2,0
8197,42,25246,24809,5,2,0
8198,33,15342,10687,1,10,0
8199,58,7789,16967,0,3,0
8200,53,3533,1466,3,14,1
8201,32,21202,8694,0,9,0
8202,41,31776,6750,7,10,0
8203,56,18534,1155,10,11,0
8204,32,21725,7960,0,3,0
8205,29,34599,17319,4,14,1
8206,25,9694,10783,8,0,0
8207,48,8006,16739,0,1,0
8208,59,29998,18378,3,5,0
8209,51,7545,5156,7,4,1
8210,48,12660,22665,7,9,0
8211,42,26611,9637,0,3,0
8212,41,33087,10851,7,9,0
8213,25,7907,23793,10,8,0
8214,32,27362,5364,11,1,0
8215,34,7485,11472,2,14,0
8216,30,4235,3974,10,11,0
8217,25,13906,18888,6,7,1
8218,33,12900,18530,9,14,0
8219,30,18894,24053,10,11,0
8220,34,34983,7304,0,10,0
8221,47,27039,1210,4,3,0
8222,59,33416,22563,3,8,0
8223,34,4145,8821,3,3,0
8224,49,26804,10909,11,1,0
8225,40,17476,21266,4,13,0
8226,45,4475,6824,2,13,1
8227,40,31499,6198,6,5,0
8228,34,22305,1107,1,12,0
8229,34,13047,11269,0,11,0
8230,49,30800,4986,5,13,0
8231,23,15156,3434,11,8,1
8232,31,33421,8023,0,6,0
8233,43,30955,11246,10,0,0
8234,34,25063,19199,6,13,1
8235,30,18676,7061,7,8,1
8236,54,27080,18419,1,5,0
8237,35,24799,6807,3,8,1
8238,41,24322,6973,6,1,0
8239,36,4604,169,10,10,1
8240,53,17932,12949,5,6,0
8241,54,16593,14545,1,7,0
8242,38,14471,13199,3,7,0
8243,45,8047,14476,2,4,0
8244,51,28127,8823,8,6,0
8245,34,13196,8996,5,13,0
8246,37,11175,21399,11,6,0
8247,23,32791,14972,1,2,0
8248,38,27003,23281,1,10,0
8249,53,25501,14035,2,10,0
8250,29,27313,3034,4,1,0
8251,24,34092,13328,11,14,0
8252,33,17983,11279,5,14,0
8253,41,32768,20864,4,4,0
8254,37,4836,19796,11,3,0
8255,35,25288,4988,0,7,1
8256,37,16992,7130,0,11,0
8257,54,9476,15104,6,13,1
8258,51,34112,3869,9,4,0
8259,33,19069,22483,6,12,1
8260,36,26657,791,9,8,0
8261,39,12316,12333,5,6,0
8262,49,20766,10743,8,10,0
8263,44,12962,3841,1,0,1
8264,35,31439,3356,0,1,0
8265,51,6400,7522,10,7,0
8266,54,27440,4925,5,9,1
8267,36,16929,10764,5,12,1
8268,28,34114,21458,8,7,1
8269,36,27610,12096,10,1,0
8270,59,21588,6700,9,12,0
8271,32,32575,2094,0,6,0
8272,50,22728,12815,10,7,0
8273,52,22398,16253,0,3,0
8274,46,32067,6250,11,2,0
8275,45,27303,15362,11,14,1
8276,40,15494,8807,9,9,1
8277,23,12972,13253,11,8,0
8278,43,4628,21636,5,1,1
8279,41,9764,12185,4,13,0
8280,54,12521,7003,10,2,0
8281,29,8745,16142,5,7,1
8282,46,12751,20680,5,1,0
8283,30,28380,2301,3,4,0
8284,55,30085,10422,9,9,0
8285,44,31923,5269,7,11,0
8286,26,4290,9764,4,7,1
8287,46,26394,11220,5,6,0
8288,29,31880,16888,1,3,0
8289,37,32626,14748,0,9,0
8290,36,21970,18329,7,8,1
8291,22,9123,18245,5,1,0
8292,43,7930,20106,8,12,0
8293,24,5550,20067,4,12,1
8294,59,20339,16787,7,6,0
8295,35,32185,20715,6,6,0
8296,57,11771,9811,10,14,1
8297,39,13129,2906,9,6,0
8298,39,32843,11808,0,6,0
8299,24,19340,21112,6,4,0
8300,31,21381,24093,3,0,0
8301,22,9983,1569,5,3,0
8302,48,12857,11908,8,4,0
8303,48,26513,139,8,12,1
8304,32,5130,4683,8,9,0
8305,26,26593,6730,4,3,0
8306,28,25683,11156,3,12,1
8307,40,6740,5062,5,6,0
8308,50,21884,21049,9,12,0
8309,36,29218,2172,4,1,0
8310,56,26835,22463,11,1,0
8311,58,8307,3420,9,10,0
8312,33,15904,6277,4,1,0
8313,51,9767,1249,7,9,0
8314,41,20881,22448,9,2,0
8315,58,32178,16071,4,4,0
8316,24,30780,2697,0,13,1
8317,30,16582,2753,4,9,0
8318,47,28197,14903,4,8,0
8319,23,6144,12626,4,2,0
8320,44,13143,21318,11,5,0
8321,44,12651,22849,2,5,0
8322,42,11025,3884,11,10,0
8323,37,19676,7254,11,5,0
8324,30,11846,94,8,4,0
8325,34,14176,4291,4,13,0
8326,49,31419,14991,11,13,0
8327,48,22188,12809,1,1,0
8328,38,10604,13040,4,0,0
8329,59,10139,5780,8,4,0
8330,57,19211,21467,7,7,0
8331,22,30290,15341,5,9,0
8332,39,10828,8204,8,4,0
8333,30,9203,2301,6,13,0
8334,34,21005,20467,1,2,0
8335,36,10871,22503,0,2,0
8336,25,17662,6224,2,1,0
8337,54,7014,372,10,6,0
8338,45,14445,4489,3,12,0
8339,57,14038,14201,8,13,0
8340,31,16072,5851,4,1,0
8341,57,16054,6028,1,5,0
8342,41,6505,24993,9,11,0
8343,32,11710,17200,4,7,0
8344,33,22069,19996,1,7,0
8345,39,17418,11131,8,1,1
8346,51,19411,24131,5,5,0
8347,58,3265,22734,11,11,1
8348,41,12498,23823,11,2,0
8349,46,17732,1332,11,8,0
8350,33,26489,14738,4,2,0
8351,42,31629,11438,1,0,0
8352,46,26290,22745,6,12,0
8353,32,24459,16031,6,8,0
8354,30,25203,14661,1,12,0
8355,46,31030,755,9,7,0
8356,56,20194,3525,5,11,0
8357,53,24060,1796,9,12,1
8358,35,22774,13754,9,1,0
8359,22,17149,12161,2,9,1
8360,38,3610,19443,7,13,0
8361,46,15480,2177,4,9,0
8362,29,29850,2050,7,2,0
8363,26,23930,18373,6,6,0
8364,26,16493,23902,10,5,0
8365,56,8027,15492,7,7,0
8366,40,16638,5809,11,9,0
8367,44,8724,21997,0,12,0
8368,30,34374,24841,5,4,0
8369,51,3202,10263,10,4,0
8370,37,3401,5976,11,1,0
8371,54,5027,14338,2,5,0
8372,23,16955,12175,4,11,0
8373,35,17807,1693,1,11,0
8374,22,31426,18435,10,10,1
8375,47,33341,13095,3,12,0
8376,46,12081,14838,5,12,0
8377,37,3178,2920,0,10,0
8378,36,8817,21229,1,4,0
8379,47,4979,4167,1,8,0
8380,37,10185,22615,8,13,0
8381,35,30086,21007,10,2,0
8382,50,30458,9077,11,14,0
8383,45,6984,23130,4,4,1
8384,36,34328,6139,4,2,0
8385,40,25049,1458,5,8,1
8386,29,24405,20179,9,8,0
8387,55,24906,11347,2,13,0
8388,23,13236,3410,8,9,0
8389,48,24896,20408,2,12,0
8390,31,5983,22653,3,6,1
8391,56,17635,562,11,14,0
8392,44,11542,15377,8,13,0
8393,29,7282,22476,9,0,0
8394,49,14610,6992,7,8,0
8395,44,34342,12218,5,13,0
8396,25,24912,23392,7,8,0
8397,35,15022,7796,0,9,0
8398,50,33790,5659,3,4,0
8399,22,10988,22468,9,10,1
8400,25,29543,19355,10,1,0
8401,53,34955,16728,3,12,1
8402,54,15596,22995,1,0,0
8403,47,26659,23508,1,1,0
8404,38,13416,22668,10,3,0
8405,44,32098,2716,9,3,0
8406,53,22171,9864,8,0,0
8407,36,24010,5660,5,12,0
8408,34,25945,7232,6,12,0
8409,23,15535,11319,10,7,0
8410,40,25736,21277,10,9,0
8411,45,15503,17503,3,11,0
8412,45,7808,10104,2,14,0
8413,32,28013,2262,2,7,0
8414,43,8888,17126,4,7,0
8415,36,8737,21385,10,4,0
8416,31,5358,10644,5,9,1
8417,48,31430,21687,1,1,0
8418,30,27958,15641,6,3,0
8419,49,32652,10960,6,0,1
8420,22,8390,7330,0,9,0
8421,38,23600,15448,11,0,0
8422,52,3406,782,6,11,1
8423,31,23724,96,3,9,0
8424,58,19449,8778,3,2,0
8425,50,30565,23045,2,3,0
8426,39,3227,13374,8,11,1
8427,59,16169,12828,2,10,1
8428,27,21568,21295,3,11,1
8429,33,13433,18622,2,10,0
8430,35,32377,16313,7,2,0
8431,31,32329,19733,7,11,0
8432,41,26184,10778,9,10,0
8433,36,29088,12372,7,2,0
8434,52,27135,13646,4,7,1
8435,28,18713,2488,6,3,0
8436,31,12121,20177,11,2,0
8437,31,31612,7817,2,8,1
8438,49,25207,19221,7,11,1
8439,51,13795,16383,9,11,1
8440,58,20564,18770,1,0,0
8441,24,32629,7396,7,7,0
8442,36,18835,18225,5,4,0
8443,42,12231,21750,1,13,0
8444,58,4101,8064,11,7,1
8445,33,5099,4769,5,9,0
8446,25,3513,13986,10,2,1
8447,30,32415,8921,9,14,0
8448,49,14324,316,1,5,0
8449,44,18491,23837,2,10,0
8450,43,16693,75,10,13,1
8451,45,18923,21453,4,6,0
8452,47,4832,11238,0,7,1
8453,51,34411,203,8,6,0
8454,54,32214,7895,9,6,0
8455,37,30033,6567,2,1,0
8456,43,29778,14046,11,2,0
8457,39,13872,12480,0,5,0
8458,28,13290,7460,5,2,0
8459,47,34743,20159,0,8,0
8460,29,10137,24462,2,8,1
8461,27,14358,23308,6,5,0
8462,51,8807,23964,3,0,0
8463,44,18882,21942,8,0,0
8464,53,29503,4355,6,14,0
8465,43,17859,19435,4,14,0
8466,30,32026,2663,8,3,0
8467,52,22500,8623,2,10,1
8468,28,18137,23768,10,9,0
8469,30,32900,19546,7,7,0
8470,34,25234,8389,7,2,0
8471,24,14079,21462,3,3,0
8472,56,26982,38,0,11,1
8473,54,33975,15044,3,10,0
8474,42,7343,10318,8,5,0
8475,52,7628,8920,9,10,1
8476,55,25568,19549,0,8,0
8477,53,31106,21163,2,3,0
8478,56,11981,6186,7,2,0
8479,36,4300,12419,2,9,1
8480,53,4947,18508,1,9,1
8481,27,5242,14257,0,8,1
8482,42,28670,23783,8,6,0
8483,54,18629,4134,10,8,0
8484,53,20742,22678,9,10,1
8485,40,6656,3771,2,9,1
8486,54,19691,15311,6,5,0
8487,49,4450,5538,9,3,1
8488,52,10366,16181,2,4,0
8489,42,21507,3257,7,9,1
8490,55,24266,6461,8,11,0
8491,36,5842,13775,11,1,0
8492,35,19017,13743,7,2,0
8493,40,16836,11398,4,4,0
8494,36,17186,16044,10,12,1
8495,27,4664,21772,9,2,0
8496,30,25757,14772,11,2,0
8497,58,17420,7900,1,8,1
8498,41,32857,10790,5,3,0
8499,55,34116,11505,7,13,0
8500,59,6948,17628,1,3,0
8501,47,28970,12279,5,0,0
8502,39,23456,657,6,11,0
8503,49,6634,11157,8,6,0
8504,30,19598,18083,10,12,0
8505,53,6072,20840,8,9,1
8506,27,31630,22452,1,12,0
8507,35,23856,24431,0,8,1
8508,49,5459,14525,6,11,1
8509,45,6706,12616,5,7,0
8510,34,34519,5963,9,11,0
8511,33,30847,13997,9,1,0
8512,40,20590,22619,9,5,0
8513,42,11601,4535,11,9,1
8514,48,6469,23657,3,9,1
8515,40,27791,14580,10,14,0
8516,45,7847,15664,10,4,1
8517,47,3348,11818,8,7,1
8518,49,6651,1976,0,0,0
8519,39,5878,24321,6,8,1
8520,57,14857,3669,4,8,1
8521,50,7749,20576,4,12,0
8522,38,14261,14287,5,10,0
8523,25,23378,937,1,11,1
8524,50,14304,21980,10,6,0
8525,25,33446,17673,10,7,0
8526,31,3002,4670,2,12,1
8527,46,20501,18534,10,8,0
8528,52,28658,7421,8,12,0
8529,24,26267,15814,3,14,0
8530,23,15694,12953,5,4,0
8531,46,17353,1516,2,13,1
8532,27,4517,13572,2,10,0
8533,47,24230,10274,8,13,0
8534,29,13087,1404,8,1,0
8535,56,22963,20876,2,13,0
8536,48,30209,6170,2,14,1
8537,46,16175,2353,5,13,1
8538,39,21763,11999,0,0,0
8539,22,28588,10938,4,4,0
8540,24,23648,580,8,7,0
8541,25,22207,19713,8,9,1
8542,58,33367,8293,7,14,0
8543,36,20232,4550,5,3,0
8544,29,29280,12480,8,3,0
8545,59,8036,19347,2,3,0
8546,40,31669,298,8,7,0
8547,47,19589,4116,7,12,0
8548,31,29468,16428,11,6,0
8549,59,3520,7647,0,12,1
8550,35,22960,2543,8,10,0
8551,40,24497,20243,7,0,0
8552,51,18705,4778,7,9,0
8553,26,29927,14558,5,5,0
8554,52,9258,20778,8,3,0
8555,28,26191,19936,7,1,0
8556,40,5134,15383,1,2,0
8557,52,18454,19539,5,3,0
8558,45,7838,16671,11,9,1
8559,55,21859,20089,10,6,0
8560,44,25201,516,7,0,0
8561,27,23929,2201,5,0,0
8562,59,27177,6577,10,2,0
8563,57,3785,12629,8,1,0
8564,48,11143,8102,11,2,0
8565,32,27092,3658,4,2,0
8566,26,18050,6922,7,10,1
8567,38,23481,4286,9,12,0
8568,28,24581,3936,1,0,0
8569,48,16635,990,11,12,0
8570,36,13982,21355,4,5,0
8571,34,16409,7721,0,7,0
8572,32,18988,18235,4,4,0
8573,47,21541,8189,6,0,0
8574,43,28254,2709,0,10,0
8575,49,6528,20391,9,9,1
8576,45,6559,19005,2,10,0
8577,50,17120,13566,5,6,0
8578,30,27518,2178,11,10,0
8579,25,27946,838,0,14,0
8580,39,5937,13688,2,12,1
8581,37,34318,9747,7,9,0
8582,54,27556,21318,8,8,0
8583,50,11138,9625,6,11,0
8584,31,8141,8104,3,6,1
8585,30,20105,14978,6,8,0
8586,52,31976,7338,6,9,1
8587,49,20307,1168,10,8,0
8588,24,24775,15187,6,12,0
8589,35,27041,23732,7,1,0
8590,46,3835,947,10,7,0
8591,36,21877,160,3,11,1
8592,23,5979,11323,3,14,1
8593,45,13517,14550,8,6,0
8594,35,15116,2627,7,11,1
8595,28,5424,16232,10,6,1
8596,57,17567,18919,3,1,0
8597,45,19104,18656,5,0,0
8598,48,17927,19847,8,3,0
8599,58,7521,21188,11,6,1
8600,59,14318,16544,5,5,0
8601,51,17280,18168,10,9,1
8602,48,33498,22982,4,1,0
8603,36,17776,19566,11,6,0
8604,47,33753,14880,6,9,0
8605,22,21760,20008,1,10,0
8606,25,18180,11936,7,8,1
8607,50,19837,18411,10,1,0
8608,22,6459,12198,6,9,1
8609,43,32435,8376,5,14,0
8610,32,31077,1896,2,10,1
8611,31,22931,11487,8,14,0
8612,38,4148,2404,1,4,0
8613,57,19906,18923,3,10,0
8614,47,7577,17116,1,1,0
8615,42,34036,9813,5,0,0
8616,34,19505,577,11,10,1
8617,30,23002,18545,6,6,0
8618,32,32252,8569,8,1,0
8619,32,18672,20232,5,5,0
8620,27,9630,17692,5,6,0
8621,22,6722,12384,4,0,0
8622,27,22467,841,9,10,0
8623,34,29748,18555,10,11,0
8624,43,8930,24731,11,8,0
8625,52,30282,6253,9,5,0
8626,43,16388,12340,3,1,0
8627,58,26107,10827,9,0,0
8628,48,24197,19769,10,0,0
8629,35,22691,4821,3,1,0
8630,26,6642,22197,3,11,1
8631,57,22201,17797,4,8,0
8632,53,10421,44,0,1,0
8633,55,10047,18070,1,14,0
8634,28,32077,5236,2,0,0
8635,31,16554,6625,6,12,0
8636,38,29060,19109,0,3,0
8637,51,27852,8009,2,13,0
8638,42,8588,4014,6,12,0
8639,34,26771,5780,5,8,1
8640,22,28824,4595,1,11,0
8641,22,18260,8265,3,7,0
8642,54,12316,19402,0,6,0
8643,59,30477,6292,11,7,0
8644,46,12849,1560,4,1,0
8645,47,12945,11324,11,4,0
8646,34,15794,11994,1,11,0
8647,49,31234,16856,7,14,1
8648,54,22786,21819,9,14,1
8649,58,7332,2217,5,11,0
8650,51,18329,10271,11,6,0
8651,29,18698,16436,11,0,0
8652,22,28327,2987,0,5,0
8653,33,17841,8330,1,6,0
8654,26,19548,18521,3,7,1
8655,45,9989,827,2,4,0
8656,27,29268,10275,8,13,0
8657,46,21340,24548,0,7,1
8658,22,6860,15351,6,9,1
8659,46,22159,16315,8,10,0
8660,22,30865,17632,8,0,0
8661,53,4768,4835,5,14,1
8662,24,29999,13197,11,13,0
8663,40,34755,8377,6,3,0
8664,50,16743,3442,7,12,1
8665,23,9226,7402,2,10,0
8666,30,15718,3193,4,5,0
8667,38,14888,4928,3,3,0
8668,57,9621,9604,8,12,1
8669,38,20166,15261,8,4,0
8670,33,31354,13777,3,10,0
8671,41,34088,7596,11,11,1
8672,24,27204,19300,1,10,0
8673,25,28530,4537,0,1,0
8674,38,29568,23435,2,6,0
8675,58,29235,13932,1,8,1
8676,36,3140,5645,4,6,0
8677,54,20103,4261,5,0,0
8678,37,4650,1935,8,1,0
8679,32,10885,24425,3,11,1
8680,41,22957,4538,3,10,0
8681,59,31050,4426,3,7,0
8682,45,17264,1358,0,0,0
8683,37,4015,13423,2,1,0
8684,51,23767,1769,3,4,0
8685,55,17690,13725,0,13,1
8686,22,11534,17576,4,14,1
8687,45,9292,2816,9,5,0
8688,45,25737,6267,8,0,0
8689,30,30759,23409,0,0,0
8690,43,30277,4856,11,1,0
8691,33,28551,21601,6,2,0
8692,38,13775,15419,1,8,1
8693,46,22504,17426,9,2,0
8694,49,19371,21627,11,7,1
8695,36,21207,8417,10,5,1
8696,51,23810,10170,8,9,0
8697,48,32036,6755,3,4,0
8698,43,19394,22851,2,8,0
8699,31,18547,3977,11,14,0
8700,52,23988,12023,10,7,0
8701,48,30203,1883,6,13,0
8702,33,29044,540,5,10,1
8703,52,12305,8837,10,2,0
8704,53,11813,21469,9,6,0
8705,53,3900,21185,7,13,0
8706,56,6747,4726,8,13,1
8707,42,15256,23406,11,3,0
8708,31,20855,16286,6,7,1
8709,37,26245,18072,5,6,0
8710,28,6103,9046,11,2,0
8711,25,11518,6634,7,6,0
8712,48,3073,404,8,5,1
8713,46,19634,19727,7,5,0
8714,52,5497,7811,5,13,0
8715,32,32577,7018,7,10,0
8716,41,29978,11132,8,9,0
8717,57,24012,1407,5,2,0
8718,38,11487,9012,5,3,0
8719,32,19681,7030,1,12,1
8720,51,33023,23743,8,3,0
8721,56,27877,11866,7,14,1
8722,59,15799,20914,4,5,0
8723,43,28160,7928,9,12,0
8724,48,9517,12027,2,8,1
8725,58,14816,20451,8,4,0
8726,56,16405,6206,10,7,1
8727,25,33851,18565,9,4,0
8728,37,21018,3232,6,14,0
8729,37,24389,15617,8,14,0
8730,42,25413,17935,6,5,0
8731,47,11244,357,11,5,0
8732,57,8615,11638,7,3,0
8733,40,13468,17978,9,9,1
8734,38,13879,21512,4,9,1
8735,47,34955,24772,9,4,0
8736,43,22228,9225,9,3,0
8737,49,16078,16732,5,1,0
8738,22,25007,15763,11,1,0
8739,57,7590,1658,7,7,0
8740,58,24332,13315,6,14,0
8741,23,13910,18203,0,3,0
8742,38,15127,22855,9,12,0
8743,59,34976,5881,3,13,0
8744,42,24574,6655,7,8,1
8745,30,10884,9122,10,11,0
8746,34,25716,20392,8,5,0
8747,32,3662,6043,5,11,0
8748,37,11199,16867,10,11,0
8749,37,25859,3912,3,12,0
8750,23,31259,357,1,4,0
8751,29,22471,12672,11,6,0
8752,34,24145,24829,8,5,0
8753,38,3668,9026,0,3,0
8754,45,30740,1190,4,9,1
8755,24,12477,4564,7,8,0
8756,51,23004,22363,3,5,0
8757,34,3160,8684,0,2,0
8758,40,13590,3409,3,3,0
8759,28,14437,11319,4,3,0
8760,30,9460,8243,4,7,1
8761,40,32608,24837,11,4,0
8762,43,19401,1908,0,7,0
8763,39,5533,3646,1,12,1
8764,44,25894,24099,5,10,1
8765,23,7446,13832,9,7,0
8766,32,30151,18761,4,5,0
8767,52,16159,11586,8,12,0
8768,54,8554,20720,6,4,0
8769,35,18268,5404,4,13,1
8770,37,13509,22342,11,1,0
8771,32,5918,1625,11,14,0
8772,54,16379,5418,8,0,0
8773,28,28629,4386,0,6,0
8774,52,19699,6354,2,9,1
8775,35,17132,1389,1,11,0
8776,49,24216,22293,11,9,1
8777,37,21595,17871,6,13,0
8778,40,10069,14657,8,10,0
8779,38,11511,22885,11,6,0
8780,47,24517,9108,1,1,0
8781,27,9422,10333,11,14,0
8782,30,7527,17094,5,12,0
8783,38,22099,18270,1,2,0
8784,52,28209,2216,2,10,0
8785,33,18622,17704,0,7,0
8786,44,29281,16304,5,11,0
8787,26,9665,24290,1,3,0
8788,57,10107,14433,2,4,0
8789,57,18531,4445,5,14,0
8790,24,34077,4831,5,6,0
8791,45,8132,10818,3,7,0
8792,38,32396,24201,0,0,0
8793,47,28248,6984,6,6,0
8794,25,13471,8592,1,2,0
8795,33,31123,750,5,14,0
8796,22,11662,13762,6,14,0
8797,42,30807,5594,1,4,0
8798,40,9782,13730,5,11,0
8799,42,21991,7171,0,11,1
8800,39,22716,23875,5,0,0
8801,24,30196,18271,7,10,0
8802,53,18993,20069,7,2,0
8803,31,24081,17802,6,4,0
8804,36,28958,18987,3,0,0
8805,26,17590,20155,3,1,0
8806,25,9745,21484,4,12,0
8807,49,8634,13302,7,2,0
8808,25,15567,10210,3,12,0
8809,36,9260,9837,8,7,0
8810,38,17945,3487,2,14,0
8811,24,20569,9005,8,4,0
8812,31,26379,22294,1,4,0
8813,44,29486,22692,5,12,0
8814,39,9109,21117,4,2,0
8815,22,25825,15705,4,8,0
8816,56,3915,3169,10,8,1
8817,52,26848,1023,5,11,0
8818,22,21001,9701,9,13,0
8819,24,16669,14666,6,11,1
8820,24,12875,17777,3,1,0
8821,58,17853,15801,3,7,1
8822,40,5425,5239,11,0,0
8823,50,3425,16212,8,4,0
8824,46,4787,18730,3,14,0
8825,54,5584,855,7,6,1
8826,57,7648,9358,9,7,1
8827,50,19552,19138,0,7,0
8828,47,3514,18049,3,5,1
8829,25,6435,4038,1,6,0
8830,35,33378,10164,10,3,0
8831,48,7525,20071,9,12,0
8832,54,22000,17500,4,9,1
8833,43,33802,11560,1,6,0
8834,24,13569,20926,6,6,1
8835,44,28266,733,9,8,0
8836,42,6204,2921,6,10,1
8837,44,10765,11521,8,14,0
8838,25,13696,12809,3,1,0
8839,42,27928,9898,4,10,0
8840,58,19142,13686,2,7,1
8841,52,17679,3498,6,8,0
8842,42,4117,9316,4,2,0
8843,47,4405,4717,8,7,1
8844,56,15131,4854,11,0,1
8845,59,18097,1858,6,12,0
8846,45,8414,10483,3,9,0
8847,32,9341,14358,6,14,1
8848,50,7174,21857,0,4,1
8849,24,20061,2513,1,0,0
8850,22,11742,15584,2,0,0
8851,40,28395,4960,4,12,0
8852,43,3213,3515,11,5,0
8853,35,4666,18700,4,4,1
8854,35,32340,10772,6,4,0
8855,37,16276,18398,8,1,0
8856,54,12085,14649,9,9,0
8857,34,23638,2167,8,13,0
8858,59,15268,19412,5,8,0
8859,33,31481,4231,6,11,1
8860,59,22170,19532,11,4,0
8861,54,34276,7521,7,2,0
8862,54,29824,11349,3,10,0
8863,50,27597,0,6,6,0
8864,26,30889,8268,5,5,0
8865,27,25244,7611,7,14,0
8866,52,33601,19012,0,10,0
8867,37,4261,22518,4,5,0
8868,52,20556,10387,11,4,0
